refArea,Existence of educational resources - exists,Type and size of educational resources - vocational institute,Observation URI,references,publisher,Existence of educational resources - does not exist,Nb of universities by type - Lebanese University branches,Public school coverage index (number of schools per citizen),Type and size of educational resources - public schools,Type and size of educational resources - universities,Town,Nb of universities by type - Private universities,dataset,Type and size of educational resources - private schools
http://dbpedia.org/resource/Byblos_District,1,2,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jbeil,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,12000,4,0,Jbeil,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,4
https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jbouleh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Jbouleh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Keserwan_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jdaidet+Ghazir,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Jdaidet Ghazir,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Marjeyoun_District,1,2,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jdaidet+Marjaayoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1250,2,0,Jdaidet Marjaayoun,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,3
https://dbpedia.org/page/Mount_Lebanon_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jdeidet+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,8000,2,0,Jdeidet Ech-Chouf,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jdidet+Ej-Joumeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Jdidet Ej-Joumeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/ZahlÃ©_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jdita,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Jdita,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jebrayel,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Jebrayel,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1
http://dbpedia.org/resource/Sidon_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jenjlaya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Jenjlaya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Tyre_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jennata,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Jennata,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jensnaya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Jensnaya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/Baalbek-Hermel_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jenta,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1800,1,0,Jenta,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Byblos_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jeoddayel+Jbeil,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Jeoddayel Jbeil,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jermanya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2500,1,0,Jermanya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jernaya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Jernaya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/South_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jezzine-Ain+Majdelin,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,5000,3,0,Jezzine-Ain Majdelin,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1
https://dbpedia.org/page/Nabatieh_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jibchit,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,9000,2,0,Jibchit,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,4
https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jiyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Jiyeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jmailiyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Jmailiyeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Tyre_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jouaiya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Jouaiya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Baabda_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jouar+El-Haouz,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,130,10,0,Jouar El-Haouz,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,5
http://dbpedia.org/resource/Western_Beqaa_District,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Joubb+Jannine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,4100,2,1,Joubb Jannine,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,3
https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Joun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Joun,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Keserwan_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jounie+,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Jounie ,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Baabda_District,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jouret+Arsoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,18,5,0,Jouret Arsoun,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,9
http://dbpedia.org/resource/Keserwan_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jouret+Bedrane,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Jouret Bedrane,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Keserwan_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jouret+E-Tourmos,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Jouret E-Tourmos,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Matn_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Jouret+El-Ballout,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Jouret El-Ballout,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1
http://dbpedia.org/resource/Byblos_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kafr,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kafr,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kafr+Harra,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Kafr Harra,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Batroun_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kafr+Hatna,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Kafr Hatna,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kafr+Jarrah,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kafr Jarrah,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/North_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kafr+Saroun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kafr Saroun,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Zgharta_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kafr+horra,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1100,1,0,Kafr horra,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Bint_Jbeil_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kafra+Bent+Jbeil,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1400,2,0,Kafra Bent Jbeil,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1
http://dbpedia.org/resource/Western_Beqaa_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kafraiya+West+Bekaa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1600,1,0,Kafraiya West Bekaa,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/North_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kafraya+El-Koura,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2000,1,0,Kafraya El-Koura,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Byblos_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kafrkida,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Kafrkida,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kafrnoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,110,1,0,Kafrnoun,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1
http://dbpedia.org/resource/Sidon_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kafrya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kafrya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/North_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kaftoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kaftoun,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/MiniyehâDanniyeh_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kahef+Maloul,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,665,1,0,Kahef Maloul,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kahhaleh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Kahhaleh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kahlouniet+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kahlouniet Ech-Chouf,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Western_Beqaa_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kamed+El-Laouz,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Kamed El-Laouz,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,4
https://dbpedia.org/page/Beqaa_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kaoukaba+Bou+Arab,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,500,2,0,Kaoukaba Bou Arab,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Hasbaya_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kaoukaba+Hasbaiya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Kaoukaba Hasbaiya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Sidon_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kaoutariyet+Es-Siyad,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3000,1,0,Kaoutariyet Es-Siyad,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1
https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Karkha,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Karkha,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/MiniyehâDanniyeh_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Karm+El-Mohr,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Karm El-Mohr,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Zgharta_District,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Karm+Saddeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1200,1,0,Karm Saddeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Karm+Zebdine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Karm Zebdine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/Mount_Lebanon_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Ketermaya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,10500,1,0,Ketermaya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2
http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Keyfoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Keyfoun,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Batroun_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Aabida,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar Aabida,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Aamay,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar Aamay,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Matn_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Aaqab,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar Aaqab,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
https://dbpedia.org/page/North_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Aaqqa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1333,3,1,Kfar Aaqqa,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Byblos_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Baal,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar Baal,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Sidon_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Beit,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar Beit,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/MiniyehâDanniyeh_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Bibnine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3185,1,0,Kfar Bibnine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Sidon_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Chellal,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar Chellal,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/MiniyehâDanniyeh_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Chellane,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar Chellane,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
http://dbpedia.org/resource/Baabda_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Chima,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,8000,2,0,Kfar Chima,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,10
http://dbpedia.org/resource/Hasbaya_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Chouba,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,666,3,0,Kfar Chouba,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0
